# energy, eels_NLFC_w, eels_LFC_w
13.118935, 0.178144, 0.132733
13.166637, 0.179118, 0.133686
13.214463, 0.179623, 0.134333
13.262411, 0.179661, 0.134598
13.310482, 0.179367, 0.134445
13.358677, 0.178955, 0.133891
13.406996, 0.178606, 0.132993
13.455440, 0.178429, 0.131832
13.504009, 0.178508, 0.130541
13.552703, 0.178957, 0.129310
13.601524, 0.179891, 0.128339
13.650471, 0.181368, 0.127748
13.699546, 0.183404, 0.127564
13.748748, 0.186004, 0.127757
13.798078, 0.189158, 0.128267
13.847537, 0.192841, 0.129030
13.897125, 0.197025, 0.129990
13.946843, 0.201669, 0.131105
13.996690, 0.206714, 0.132332
14.046669, 0.212110, 0.133632
14.096778, 0.217812, 0.134982
14.147020, 0.223758, 0.136361
14.197393, 0.229889, 0.137776
14.247899, 0.236157, 0.139273
14.298538, 0.242508, 0.140925
14.349311, 0.248851, 0.142790
14.400219, 0.255030, 0.144881
14.451261, 0.260812, 0.147153
14.502439, 0.265979, 0.149553
14.553752, 0.270424, 0.152077
14.605202, 0.274129, 0.154749
14.656789, 0.277121, 0.157598
14.708514, 0.279472, 0.160680
14.760376, 0.281276, 0.164052
14.812378, 0.282589, 0.167697
14.864518, 0.283414, 0.171492
14.916799, 0.283747, 0.175250
14.969219, 0.283591, 0.178790
15.021781, 0.282873, 0.181926
15.074484, 0.281537, 0.184482
15.127329, 0.279702, 0.186381
15.180316, 0.277583, 0.187685
15.233447, 0.275278, 0.188493
15.286721, 0.272726, 0.188857
15.340140, 0.269864, 0.188798
15.393704, 0.266794, 0.188403
15.447414, 0.263790, 0.187876
15.501269, 0.261088, 0.187432
15.555271, 0.258720, 0.187169
15.609421, 0.256594, 0.187083
15.663718, 0.254638, 0.187146
15.718164, 0.252791, 0.187293
15.772760, 0.250976, 0.187394
15.827504, 0.249205, 0.187313
15.882400, 0.247653, 0.187047
15.937446, 0.246540, 0.186763
15.992644, 0.245946, 0.186665
16.047994, 0.245770, 0.186848
16.103497, 0.245807, 0.187280
16.159154, 0.245914, 0.187915
16.214964, 0.246083, 0.188744
16.270930, 0.246396, 0.189739
16.327051, 0.246941, 0.190834
16.383328, 0.247763, 0.191968
16.439762, 0.248903, 0.193123
16.496353, 0.250371, 0.194313
16.553102, 0.252032, 0.195501
16.610010, 0.253670, 0.196633
16.667077, 0.255275, 0.197796
16.724305, 0.257061, 0.199181
16.781693, 0.259225, 0.200881
16.839242, 0.261844, 0.202873
16.896954, 0.265001, 0.205174
16.954828, 0.268816, 0.207929
17.012866, 0.273233, 0.211284
17.071068, 0.277811, 0.215202
17.129435, 0.281814, 0.219388
17.187967, 0.284557, 0.223358
17.246666, 0.285744, 0.226642
17.305531, 0.285601, 0.229012
17.364565, 0.284708, 0.230569
17.423766, 0.283647, 0.231648
17.483137, 0.282752, 0.232669
17.542678, 0.282050, 0.233985
17.602389, 0.281433, 0.235834
17.662271, 0.280909, 0.238369
17.722326, 0.280615, 0.241639
17.782553, 0.280698, 0.245529
17.842954, 0.281252, 0.249773
17.903530, 0.282267, 0.254032
17.964280, 0.283658, 0.257934
18.025206, 0.285340, 0.261174
18.086308, 0.287197, 0.263580
18.147588, 0.289085, 0.265030
18.209047, 0.290984, 0.265514
18.270683, 0.293066, 0.265296
18.332500, 0.295525, 0.264774
18.394497, 0.298362, 0.264176
18.456676, 0.301469, 0.263510
18.519036, 0.304731, 0.262714
18.581579, 0.307919, 0.261697
18.644306, 0.310772, 0.260379
18.707217, 0.313220, 0.258718
18.770314, 0.315374, 0.256599
18.833597, 0.317416, 0.253802
18.897067, 0.319555, 0.250182
18.960724, 0.321930, 0.245821
19.024570, 0.324595, 0.241061
19.088605, 0.327613, 0.236491
19.152831, 0.331059, 0.232731
19.217248, 0.334813, 0.230078
19.281857, 0.338343, 0.228381
19.346658, 0.341053, 0.227270
19.411653, 0.343002, 0.226481
19.476843, 0.344978, 0.226002
19.542229, 0.347978, 0.226012
19.607810, 0.352916, 0.226847
19.673589, 0.360429, 0.228870
19.739566, 0.370769, 0.232261
19.805742, 0.383850, 0.236946
19.872118, 0.399413, 0.242698
19.938694, 0.417262, 0.249324
20.005473, 0.437430, 0.256745
20.072454, 0.460140, 0.264945
20.139638, 0.485422, 0.273822
20.207027, 0.512753, 0.283139
20.274622, 0.541058, 0.292735
20.342422, 0.569086, 0.302516
20.410431, 0.596071, 0.312155
20.478647, 0.622076, 0.321107
20.547072, 0.647542, 0.328932
20.615708, 0.672613, 0.335484
20.684555, 0.696833, 0.340897
20.753614, 0.719380, 0.345684
20.822886, 0.739207, 0.350669
20.892373, 0.755315, 0.356443
20.962074, 0.768457, 0.363045
21.031991, 0.781297, 0.370171
21.102126, 0.795785, 0.377489
21.172478, 0.812079, 0.384850
21.243050, 0.829343, 0.392293
21.313842, 0.846570, 0.400013
21.384855, 0.863045, 0.408590
21.456091, 0.878186, 0.418699
21.527549, 0.891505, 0.430286
21.599232, 0.903061, 0.442642
21.671141, 0.913550, 0.455266
21.743275, 0.923483, 0.468120
21.815638, 0.931867, 0.481202
21.888228, 0.936292, 0.494405
21.961049, 0.934746, 0.507816
22.034100, 0.926674, 0.521805
22.107383, 0.912458, 0.536750
22.180900, 0.892855, 0.552661
22.254650, 0.869439, 0.568711
22.328635, 0.844638, 0.583546
22.402857, 0.820678, 0.596138
22.477316, 0.798839, 0.606600
22.552014, 0.778866, 0.615630
22.626952, 0.760027, 0.623174
22.702131, 0.742529, 0.628756
22.777551, 0.726758, 0.631868
22.853215, 0.712729, 0.631879
22.929123, 0.700133, 0.627959
23.005277, 0.688506, 0.619300
23.081678, 0.677742, 0.606862
23.158327, 0.667622, 0.593575
23.235225, 0.657384, 0.581517
23.312373, 0.646556, 0.570678
23.389773, 0.635505, 0.560443
23.467426, 0.624943, 0.550123
23.545333, 0.615321, 0.539161
23.623496, 0.606387, 0.527768
23.701915, 0.597269, 0.516375
23.780592, 0.588059, 0.505484
23.859528, 0.580342, 0.496306
23.938725, 0.574220, 0.489444
24.018183, 0.567232, 0.483820
24.097905, 0.556973, 0.477922
24.177891, 0.543109, 0.470855
24.258142, 0.527234, 0.462689
24.338661, 0.511449, 0.453992
24.419448, 0.497371, 0.445185
24.500505, 0.485914, 0.436734
24.581832, 0.477155, 0.429217
24.663432, 0.469902, 0.422580
24.745306, 0.462787, 0.416161
24.827455, 0.455527, 0.409632
24.909881, 0.448556, 0.402902
24.992584, 0.442047, 0.395862
25.075567, 0.435891, 0.388716
25.158831, 0.430135, 0.381719
25.242377, 0.424796, 0.374729
25.326206, 0.420138, 0.367649
25.410321, 0.417259, 0.361098
25.494722, 0.417182, 0.355980
25.579411, 0.420264, 0.352633
25.664390, 0.426855, 0.351161
25.749659, 0.436896, 0.351864
25.835221, 0.448792, 0.354554
25.921077, 0.460177, 0.358424
26.007229, 0.469370, 0.362940
26.093677, 0.475230, 0.367890
26.180424, 0.477777, 0.372882
26.267471, 0.478707, 0.377514
26.354820, 0.479489, 0.381877
26.442472, 0.479928, 0.386028
26.530429, 0.479459, 0.389622
26.618692, 0.478742, 0.392663
26.707264, 0.479094, 0.395748
26.796145, 0.480449, 0.399066
26.885337, 0.481639, 0.402548
26.974842, 0.482067, 0.406429
27.064662, 0.481196, 0.410647
27.154798, 0.478217, 0.414930
27.245251, 0.472970, 0.419152
27.336025, 0.465691, 0.423167
27.427119, 0.456320, 0.426958
27.518537, 0.445042, 0.430359
27.610279, 0.432276, 0.433309
27.702348, 0.418150, 0.435811
27.794744, 0.403423, 0.437745
27.887471, 0.389663, 0.439755
27.980530, 0.377786, 0.442712
28.073922, 0.367507, 0.446339
28.167649, 0.358323, 0.449977
28.261713, 0.350373, 0.453291
28.356116, 0.344069, 0.456776
28.450860, 0.339446, 0.461973
28.545947, 0.335773, 0.469571
28.641378, 0.331928, 0.478496
28.737155, 0.327562, 0.487686
28.833280, 0.323834, 0.497048
28.929756, 0.322016, 0.506730
29.026584, 0.321621, 0.516341
29.123765, 0.321172, 0.525294
29.221303, 0.319686, 0.533433
29.319198, 0.317163, 0.541481
29.417453, 0.313681, 0.550142
29.516071, 0.309128, 0.559217
29.615051, 0.303417, 0.567977
29.714398, 0.296748, 0.576006
29.814113, 0.289201, 0.582989
29.914197, 0.280934, 0.587228
30.014654, 0.273234, 0.588957
30.115484, 0.267424, 0.590623
30.216691, 0.264547, 0.593464
30.318276, 0.267093, 0.596818
30.420242, 0.279585, 0.599891
30.522589, 0.306388, 0.603256
30.625322, 0.348785, 0.607647
30.728442, 0.402966, 0.614105
30.831950, 0.468162, 0.623356
30.935850, 0.548916, 0.634406
31.040143, 0.632860, 0.645481
31.144832, 0.684865, 0.655510
31.249919, 0.715543, 0.665324
31.355406, 0.768184, 0.676558
31.461296, 0.858071, 0.688528
31.567591, 0.979228, 0.700007
31.674292, 1.106510, 0.710763
31.781404, 1.193616, 0.721681
31.888927, 1.211461, 0.734355
31.996864, 1.175917, 0.747997
32.105219, 1.117816, 0.761658
32.213992, 1.056111, 0.776124
32.323186, 0.994723, 0.790588
32.432805, 0.934600, 0.801938
32.542850, 0.876995, 0.807111
32.653324, 0.824610, 0.804314
32.764230, 0.782084, 0.796399
32.875569, 0.750415, 0.785408
32.987345, 0.727530, 0.771923
33.099560, 0.711879, 0.758018
33.212217, 0.700296, 0.743992
33.325318, 0.691311, 0.731044
33.438866, 0.686375, 0.721549
33.552864, 0.684583, 0.715597
33.667314, 0.685350, 0.712868
33.782219, 0.690265, 0.714588
33.897582, 0.697854, 0.720230
34.013405, 0.704046, 0.726255
34.129691, 0.706104, 0.730232
34.246443, 0.703575, 0.732417
34.363664, 0.699152, 0.733996
34.481357, 0.700339, 0.737755
34.599524, 0.712349, 0.745635
34.718168, 0.724843, 0.754275
34.837293, 0.726852, 0.759046
34.956901, 0.724101, 0.761987
35.076995, 0.730149, 0.767611
35.197578, 0.762523, 0.779742
35.318653, 0.828790, 0.798027
35.440223, 0.918634, 0.816624
35.562291, 1.005455, 0.834877
35.684861, 1.060246, 0.855352
35.807935, 1.082269, 0.878264
35.931516, 1.092588, 0.901460
36.055607, 1.106514, 0.925600
36.180213, 1.120737, 0.950404
36.305335, 1.130166, 0.970706
36.430978, 1.140619, 0.983056
36.557144, 1.168069, 0.993336
36.683836, 1.224714, 1.011412
36.811059, 1.297485, 1.044772
36.938815, 1.355572, 1.092313
37.067107, 1.380807, 1.145364
37.195940, 1.376493, 1.192750
37.325316, 1.354288, 1.227830
37.455239, 1.321409, 1.249203
37.585712, 1.283108, 1.260227
37.716740, 1.238824, 1.268896
37.848324, 1.191535, 1.281523
37.980470, 1.151698, 1.306487
38.113180, 1.116301, 1.336735
38.246459, 1.081168, 1.352401
38.380309, 1.050522, 1.355746
38.514735, 1.022510, 1.355758
38.649741, 0.988962, 1.351682
38.785329, 0.935551, 1.327471
38.921504, 0.863011, 1.265934
39.058270, 0.785423, 1.177194
39.195630, 0.709141, 1.081004
39.333589, 0.636838, 0.981816
39.472150, 0.566274, 0.889657
39.611317, 0.498875, 0.821050
39.751095, 0.439256, 0.790898
39.891486, 0.387813, 0.799371
40.032496, 0.344198, 0.814593
40.174129, 0.309520, 0.791269
40.316388, 0.282778, 0.715857
40.459278, 0.261332, 0.620720
40.602802, 0.241692, 0.531681
40.746966, 0.224353, 0.456434
40.891773, 0.210149, 0.398213
41.037228, 0.196751, 0.351413
41.183335, 0.182230, 0.309384
41.330099, 0.166732, 0.270174
41.477524, 0.153889, 0.238402
41.625614, 0.144796, 0.215293
41.774373, 0.137234, 0.196820
41.923808, 0.129788, 0.180555
42.073921, 0.123889, 0.167789
42.224718, 0.119593, 0.157996
42.376204, 0.115473, 0.149295
42.528383, 0.111885, 0.141769
42.681259, 0.109859, 0.136498
42.834838, 0.108790, 0.132711
42.989125, 0.109535, 0.131510
43.144125, 0.110680, 0.131328
43.299841, 0.110776, 0.130404
43.456281, 0.109639, 0.128448
43.613447, 0.108086, 0.126005
43.771346, 0.106190, 0.123254
43.929983, 0.103216, 0.119524
44.089363, 0.100368, 0.116069
44.249490, 0.097898, 0.113063
44.410371, 0.095646, 0.110306
44.572011, 0.094565, 0.109078
44.734415, 0.093673, 0.108277
44.897588, 0.091523, 0.105968
45.061537, 0.089215, 0.103301
45.226265, 0.087400, 0.101370
45.391780, 0.084648, 0.098628
45.558087, 0.080534, 0.094271
45.725191, 0.075684, 0.088797
45.893098, 0.070438, 0.082514
46.061814, 0.065806, 0.076631
46.231345, 0.061933, 0.071486
46.401697, 0.058847, 0.067275
46.572876, 0.056295, 0.063753
46.744887, 0.054528, 0.061111
46.917737, 0.052824, 0.058703
47.091432, 0.050653, 0.055859
47.265979, 0.049184, 0.053785
47.441382, 0.048589, 0.052640
47.617650, 0.048288, 0.051847
47.794788, 0.048587, 0.051790
47.972803, 0.049951, 0.052909
48.151701, 0.052085, 0.054868
48.331488, 0.056049, 0.058897
48.512172, 0.064564, 0.068096
48.693760, 0.078127, 0.084087
48.876257, 0.085898, 0.095571
49.059671, 0.085107, 0.095134
49.244009, 0.081738, 0.090329
49.429277, 0.078830, 0.086546
49.615484, 0.077149, 0.084494
49.802635, 0.075864, 0.083291
49.990739, 0.074907, 0.082488
50.179802, 0.074994, 0.082625
50.369832, 0.074880, 0.082686
50.560836, 0.072699, 0.080783
50.752821, 0.069269, 0.077455
50.945796, 0.066623, 0.074699
51.139769, 0.064597, 0.072625
51.334745, 0.061559, 0.069504
51.530735, 0.056547, 0.064339
51.727745, 0.048819, 0.056175
51.925783, 0.040281, 0.046614
52.124858, 0.032474, 0.037542
52.324978, 0.025850, 0.029783
52.526151, 0.020659, 0.023739
52.728385, 0.016440, 0.018844
52.931689, 0.012836, 0.014640
53.136071, 0.010049, 0.011411
53.341539, 0.008036, 0.009090
53.548104, 0.006600, 0.007434
53.755772, 0.005553, 0.006226
53.964554, 0.004801, 0.005364
54.174458, 0.004288, 0.004779
54.385493, 0.003919, 0.004355
54.597669, 0.003642, 0.004037
54.810994, 0.003422, 0.003786
55.025479, 0.003237, 0.003576
